canonicalActorId,issueCode,venue,periodStart,periodEnd,activityType,activityMeasure,sourceSystem,sourceRecordId,matchConfidence,activityAmount,jurisdiction,reviewStatus,notes
cand-fa464f3a96a1,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0006,IRS/ProPublica dark-money bridge,465495823,0.9500,0.0006,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fa464f3a96a1,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0018,Intermediary bridge,465495823,0.9500,0.0018,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fadf34716bf0,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0023,IRS/ProPublica dark-money bridge,452387029,0.9500,0.0023,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fadf34716bf0,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0047,Intermediary bridge,452387029,0.9500,0.0047,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fb17b8703aa7,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0146,IRS/ProPublica dark-money bridge,363016503,0.9500,0.0146,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fb17b8703aa7,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0437,Intermediary bridge,363016503,0.9500,0.0437,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fb1de2fa89e2,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0222,IRS/ProPublica dark-money bridge,272521668,0.9500,0.0222,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fb1de2fa89e2,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0462,Intermediary bridge,272521668,0.9500,0.0462,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fba332bc61b2,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0108,IRS/ProPublica dark-money bridge,521542724,0.9500,0.0108,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fba332bc61b2,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0323,Intermediary bridge,521542724,0.9500,0.0323,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fc52d9e6b652,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0553,IRS/ProPublica dark-money bridge,520897278,0.9500,0.0553,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fc52d9e6b652,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.1658,Intermediary bridge,520897278,0.9500,0.1658,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fc5f2c680caa,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0062,IRS/ProPublica dark-money bridge,521283024,0.9500,0.0062,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fc5f2c680caa,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0187,Intermediary bridge,521283024,0.9500,0.0187,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fd2b03a8220b,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0003,IRS/ProPublica dark-money bridge,521126368,0.9500,0.0003,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fd2b03a8220b,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0008,Intermediary bridge,521126368,0.9500,0.0008,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fd84d9554a12,reviewed-energy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0005,IRS/ProPublica dark-money bridge,332202405,0.9500,0.0005,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fd84d9554a12,reviewed-energy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0014,Intermediary bridge,332202405,0.9500,0.0014,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fe1eb5d097ec,reviewed-procurement,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0004,IRS/ProPublica dark-money bridge,237118181,0.9500,0.0004,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-fe1eb5d097ec,reviewed-procurement,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0012,Intermediary bridge,237118181,0.9500,0.0012,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-ff21bbff913a,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0080,IRS/ProPublica dark-money bridge,208067474,0.9500,0.0080,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-ff21bbff913a,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0166,Intermediary bridge,208067474,0.9500,0.0166,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-ff3c9e883527,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0120,IRS/ProPublica dark-money bridge,237158230,0.9500,0.0120,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-ff3c9e883527,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0361,Intermediary bridge,237158230,0.9500,0.0361,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-ff5bcf90e253,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0013,IRS/ProPublica dark-money bridge,300233489,0.9500,0.0013,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-ff5bcf90e253,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0027,Intermediary bridge,300233489,0.9500,0.0027,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-ffaf38dc9943,reviewed-democracy,opaque_nonprofit_or_dark_money,2024-01-01,2024-12-31,opaque_nonprofit_capacity,0.0006,IRS/ProPublica dark-money bridge,464051671,0.9500,0.0006,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-ffaf38dc9943,reviewed-democracy,intermediary,2024-01-01,2024-12-31,intermediary_capacity,0.0017,Intermediary bridge,464051671,0.9500,0.0017,source_snapshot,reviewed_exact_identifier_link,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; period is normalized source snapshot coverage, not observed pre/post movement"
cand-2baa779c041d,lda-hom,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,29ea1944-8aff-41e4-bfb7-2f2aa9c21257|lda-hom|3,0.8000,0.1400,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,29ea1944-8aff-41e4-bfb7-2f2aa9c21257|lda-mmm|2,0.8000,0.1400,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,29ea1944-8aff-41e4-bfb7-2f2aa9c21257|lda-tax|1,0.8000,0.1400,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hcr,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,9110be8b-6d5f-477f-9316-3974da8c07a2|lda-hcr|1,0.8000,0.3000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,9110be8b-6d5f-477f-9316-3974da8c07a2|lda-hom|2,0.8000,0.3000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2007-01-01,2007-06-30,visible_lobbying_filing,1.0000,Official LDA API,9110be8b-6d5f-477f-9316-3974da8c07a2|lda-tax|3,0.8000,0.3000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,31d81171-72e4-43a9-9303-7d611a41385b|lda-hom|3,0.8000,0.1800,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,31d81171-72e4-43a9-9303-7d611a41385b|lda-mmm|2,0.8000,0.1800,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,31d81171-72e4-43a9-9303-7d611a41385b|lda-tax|1,0.8000,0.1800,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hcr,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6|lda-hcr|2,0.8000,0.3000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6|lda-hom|4,0.8000,0.3000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-lbr,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6|lda-lbr|3,0.8000,0.3000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2007-07-01,2007-12-31,visible_lobbying_filing,1.0000,Official LDA API,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6|lda-tax|1,0.8000,0.3000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,6123c162-831d-4892-bdff-a4adbe82f6db|lda-hom|4,0.8000,0.1750,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-lbr,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,6123c162-831d-4892-bdff-a4adbe82f6db|lda-lbr|3,0.8000,0.1750,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,6123c162-831d-4892-bdff-a4adbe82f6db|lda-mmm|2,0.8000,0.1750,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,6123c162-831d-4892-bdff-a4adbe82f6db|lda-tax|1,0.8000,0.1750,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,7f93daaa-697a-40ee-ad80-8915e86c1a90|lda-hom|3,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,7f93daaa-697a-40ee-ad80-8915e86c1a90|lda-mmm|2,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,7f93daaa-697a-40ee-ad80-8915e86c1a90|lda-tax|1,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,c3f61abb-e139-4778-a3a1-42b6c384213d|lda-hom|4,0.8000,0.1750,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-lbr,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,c3f61abb-e139-4778-a3a1-42b6c384213d|lda-lbr|3,0.8000,0.1750,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,c3f61abb-e139-4778-a3a1-42b6c384213d|lda-mmm|2,0.8000,0.1750,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-01-01,2008-03-31,visible_lobbying_filing,1.0000,Official LDA API,c3f61abb-e139-4778-a3a1-42b6c384213d|lda-tax|1,0.8000,0.1750,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,5f711240-cecf-4f18-8143-ae2899ffd1b2|lda-hom|4,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-lbr,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,5f711240-cecf-4f18-8143-ae2899ffd1b2|lda-lbr|1,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,5f711240-cecf-4f18-8143-ae2899ffd1b2|lda-mmm|3,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,5f711240-cecf-4f18-8143-ae2899ffd1b2|lda-tax|2,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,a460a2ac-5af5-4a9d-b86a-d7f698c0779c|lda-hom|4,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-lbr,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,a460a2ac-5af5-4a9d-b86a-d7f698c0779c|lda-lbr|3,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,a460a2ac-5af5-4a9d-b86a-d7f698c0779c|lda-mmm|2,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,a460a2ac-5af5-4a9d-b86a-d7f698c0779c|lda-tax|1,0.8000,0.2000,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,faf521ca-7304-4a04-8081-7ee301f72e5c|lda-hom|3,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-mmm,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,faf521ca-7304-4a04-8081-7ee301f72e5c|lda-mmm|2,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-tax,visible_lobbying,2008-04-01,2008-06-30,visible_lobbying_filing,1.0000,Official LDA API,faf521ca-7304-4a04-8081-7ee301f72e5c|lda-tax|1,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,lda-hom,visible_lobbying,2008-07-01,2008-09-30,visible_lobbying_filing,1.0000,Official LDA API,b87a7bfc-205b-4524-8c95-6931c21ebc8d|lda-hom|3,0.8000,0.0900,United States federal,reviewed_exact_lda_client_name_source_row,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
